user_id,title_id,watch_time_minutes,rating,watch_date
7690,1509,143.6,4.0,2024-12-25
3675,1880,107.5,,2023-03-23
3851,1322,47.5,4.0,2024-12-14
7798,459,90.0,,2024-12-22
3552,414,115.4,,2024-12-13
7504,416,76.0,,2024-12-09
4279,45,114.3,1.0,2024-04-08
678,1549,76.2,,2024-12-18
8032,69,45.2,,2024-12-29
4923,467,63.9,,2024-12-20
2322,743,14.2,5.0,2024-11-15
3847,94,100.5,,2024-12-27
549,1490,28.0,,2024-12-24
3246,1851,112.8,,2024-12-08
6139,1291,42.8,,2024-12-24
1649,982,60.8,,2024-12-16
6425,92,55.8,,2024-12-30
8723,1119,115.9,4.0,2024-12-22
3224,177,126.5,,2024-12-22
1430,1565,65.0,,2023-11-21
8046,1768,47.0,,2024-09-10
2028,783,55.9,,2024-11-17
9688,1503,37.6,1.0,2024-11-13
2923,1226,139.8,4.0,2024-12-27
2443,174,85.7,,2024-10-19
2257,1385,125.7,,2024-12-01
2068,1914,168.1,2.0,2024-11-08
81,1128,120.7,3.0,2024-12-29
6106,1785,147.5,,2023-11-14
2063,1686,49.4,,2024-12-16
6838,579,83.9,,2024-10-06
1867,1706,42.3,4.0,2024-11-21
236,562,73.4,,2024-11-09
8829,33,99.9,4.0,2024-11-24
5363,1036,5.0,3.0,2024-12-13
2193,1389,51.3,4.0,2024-12-21
4056,660,101.6,4.0,2024-12-03
7844,1225,71.1,5.0,2024-09-08
9176,1334,73.2,,2024-12-30
9647,838,38.9,2.0,2024-12-14
8787,1867,13.4,1.0,2024-09-28
303,104,180.0,,2024-11-12
6462,625,65.7,3.0,2024-12-19
8317,734,123.4,,2024-07-07
8461,150,103.9,,2024-12-01
1154,883,28.8,,2024-12-09
8755,1897,149.2,3.0,2024-12-06
2306,1726,23.8,,2024-12-06
6634,1140,46.1,,2024-12-28
9938,977,152.6,4.0,2024-12-18
820,1047,81.8,,2024-10-05
3502,528,132.5,,2024-08-10
3278,1186,70.5,3.0,2024-11-01
9384,1132,112.3,,2024-12-28
7708,360,50.5,,2024-11-26
9811,1826,70.5,3.0,2024-12-30
1762,409,124.3,,2024-12-10
4868,563,27.5,5.0,2024-12-30
7376,457,52.1,5.0,2024-12-21
1128,1617,68.6,,2024-12-03
1858,1246,124.2,2.0,2024-11-05
726,1942,61.1,3.0,2023-06-18
331,1509,31.3,5.0,2024-11-28
7618,552,86.5,,2024-12-27
4760,303,84.5,,2024-08-01
4902,840,44.4,,2024-12-25
763,1421,87.0,,2024-12-27
9010,521,36.4,3.0,2024-09-30
4280,1915,91.4,,2024-10-17
9007,1694,112.2,2.0,2024-11-12
751,674,75.8,,2024-11-20
6280,605,66.8,,2024-12-11
7101,227,161.5,,2024-12-14
9953,1145,176.9,,2024-12-28
3560,313,140.4,1.0,2024-12-26
5088,1964,56.3,1.0,2024-12-28
4408,1289,89.6,,2024-12-30
7512,1897,119.7,,2024-12-20
8784,619,23.7,,2024-12-02
6115,1004,40.6,,2024-12-09
4793,62,129.4,3.0,2024-12-31
3084,356,134.7,,2024-12-30
4388,726,110.4,,2024-12-18
5473,745,105.1,,2024-12-26
2612,861,75.0,5.0,2024-12-15
9829,1397,91.8,,2024-11-12
6104,1008,116.2,,2024-12-13
5190,586,133.0,,2024-11-30
6098,941,144.1,,2024-12-29
7845,1388,50.8,,2024-12-24
2343,113,82.3,3.0,2024-12-15
3018,187,67.5,,2024-12-15
1598,1652,101.1,1.0,2024-11-19
1779,415,82.4,,2024-12-05
6072,1120,81.1,3.0,2024-09-26
6869,995,49.3,,2024-12-16
2287,889,13.0,3.0,2024-12-19
1168,864,52.7,,2024-11-13
7127,1105,119.6,,2024-12-24
9894,776,108.0,2.0,2024-12-23
4302,1574,85.6,5.0,2024-12-18
9599,1356,60.6,,2024-12-25
9652,1061,104.8,2.0,2024-11-16
2213,689,103.2,5.0,2024-12-12
5336,545,64.7,,2024-11-29
9521,1397,62.8,,2024-12-27
7253,102,124.1,,2024-09-25
8775,30,90.9,,2024-12-30
1944,755,133.1,5.0,2024-12-13
8972,673,58.7,,2024-12-31
6148,1001,70.2,,2024-12-03
7418,1910,180.0,,2024-02-03
3256,871,24.5,,2024-12-26
8217,1884,134.3,3.0,2024-12-26
4983,1945,43.4,2.0,2024-12-08
3859,1680,48.7,,2024-11-12
6151,536,171.3,,2024-12-19
2152,409,53.9,,2024-12-16
7708,1389,53.2,,2024-12-30
4623,710,48.1,3.0,2024-12-02
4818,1938,116.6,,2024-09-25
7640,22,80.9,,2024-10-26
7885,756,62.0,,2024-12-22
8978,1534,179.0,,2024-10-12
9017,647,71.7,4.0,2024-12-02
9338,1318,53.3,,2024-05-01
4723,1047,50.3,4.0,2024-12-16
4200,709,26.1,4.0,2024-11-25
9654,1361,73.0,,2024-12-18
7595,985,60.2,,2024-11-27
8061,1754,49.7,,2024-12-07
891,283,98.5,3.0,2024-05-23
9503,945,103.2,,2024-09-03
4173,1582,69.5,2.0,2024-12-03
7992,692,58.2,,2024-07-27
3987,63,122.9,,2024-12-09
8868,1205,65.3,,2024-12-20
7162,175,140.0,,2024-12-16
2596,350,130.9,1.0,2024-12-06
2633,1783,50.5,,2024-10-30
131,1214,50.1,4.0,2024-11-12
7243,362,139.3,1.0,2024-12-21
2345,387,98.3,3.0,2024-09-06
3557,1758,86.3,,2024-11-09
9936,1634,79.3,,2024-12-28
2103,1340,109.5,4.0,2024-12-13
1097,119,134.5,2.0,2024-12-07
5101,198,101.3,,2024-12-24
5520,198,54.4,,2024-12-19
8293,97,170.2,,2024-12-17
6498,1862,134.2,,2023-03-15
1716,116,115.6,,2024-11-16
6020,1415,35.3,,2024-11-12
5550,275,133.9,4.0,2024-12-25
9467,1295,164.0,4.0,2024-12-30
574,1353,72.6,4.0,2024-12-24
8590,608,27.5,,2024-11-28
7302,953,92.9,,2024-12-11
3421,1909,113.7,,2024-12-06
4359,174,99.6,,2024-12-03
832,1674,106.5,,2024-11-22
2144,1543,75.4,5.0,2024-11-09
6875,300,124.4,,2024-12-26
6144,198,66.3,3.0,2024-12-17
4731,1928,57.4,,2024-11-23
7803,1228,72.4,5.0,2024-11-10
5666,1974,72.2,2.0,2024-12-17
6070,305,117.2,,2024-12-29
5098,1288,77.4,,2024-10-15
8326,57,38.3,2.0,2024-11-16
9356,508,138.8,3.0,2024-08-02
2041,1616,120.4,,2024-05-27
9139,237,79.0,,2024-10-19
7149,842,81.3,,2024-12-18
5141,877,57.3,1.0,2024-11-23
5863,1175,72.4,,2024-11-23
8670,696,62.7,,2024-12-29
2370,1745,106.7,,2024-07-29
8384,286,136.6,3.0,2024-11-29
3976,732,79.0,,2024-12-20
8741,975,91.3,3.0,2023-08-30
7626,559,97.6,,2024-12-30
1264,1635,113.5,2.0,2024-10-26
4603,1179,103.8,,2024-12-03
5659,1621,97.0,,2024-12-28
9203,1922,77.6,,2024-10-15
1843,1837,127.5,2.0,2024-12-18
9339,1429,121.2,,2024-09-14
4242,1620,80.7,,2024-12-10
8019,992,49.3,3.0,2024-12-19
8700,1100,102.6,4.0,2024-12-21
887,500,77.7,,2024-11-21
8112,22,60.2,,2024-12-16
5013,1709,19.9,,2024-12-22
5023,517,44.7,5.0,2024-12-24
1585,1558,136.8,,2024-12-19
3011,1407,136.1,4.0,2024-11-29
2690,606,79.0,,2024-12-26
8072,1160,84.2,3.0,2024-11-13
9665,621,121.6,2.0,2024-11-06
3338,237,147.6,,2024-12-28
6806,20,88.1,,2024-10-15
9663,583,148.6,2.0,2024-11-20
6209,574,112.0,,2023-08-08
9103,1964,56.1,4.0,2024-12-27
2723,1432,120.4,,2024-11-29
4750,1675,56.0,,2024-11-06
4724,929,43.1,,2024-12-31
2036,1236,75.3,,2024-10-13
8345,460,105.8,,2024-12-23
1188,1725,142.9,,2024-12-24
3256,690,20.8,,2024-08-31
7395,1788,112.6,,2023-06-19
2120,869,75.4,,2024-12-07
5929,672,42.9,,2023-12-21
9933,1702,108.9,,2024-07-25
4918,1935,110.7,,2024-11-14
4476,1285,88.4,3.0,2024-12-11
4688,489,71.9,,2024-11-20
6507,1434,100.5,4.0,2024-12-12
5028,1925,89.9,,2024-12-23
880,1356,110.3,,2024-12-17
6101,91,103.2,2.0,2024-12-23
2895,1132,14.9,,2024-10-05
3071,829,40.1,3.0,2024-12-17
7668,249,153.4,,2024-08-18
8151,470,74.5,4.0,2024-12-25
9111,1973,62.8,,2024-12-09
2808,1635,56.4,,2024-11-20
91,567,57.1,3.0,2024-12-30
3159,1296,120.1,,2024-11-18
9751,692,92.8,3.0,2024-12-20
3748,813,66.1,3.0,2024-12-15
3688,360,127.9,,2024-12-23
3916,405,36.4,,2024-12-26
9510,1010,75.4,,2024-12-28
4933,548,56.1,3.0,2024-12-20
541,994,63.5,3.0,2024-10-13
4657,1226,109.6,,2024-12-11
5911,1667,94.9,,2024-11-29
4060,1691,8.4,2.0,2024-10-15
3745,1234,91.4,,2024-11-12
5695,1839,107.9,,2024-12-26
3667,1486,111.9,,2024-11-17
3428,1669,56.9,4.0,2024-12-14
6976,706,63.2,2.0,2024-11-30
5740,312,76.0,,2024-10-27
8541,1958,89.3,,2024-12-02
2290,902,35.0,4.0,2024-12-15
7117,1087,102.4,3.0,2024-12-23
401,1800,97.0,3.0,2024-12-22
5298,1721,92.1,4.0,2024-12-04
9494,1270,60.5,,2024-11-12
5831,1562,79.2,,2024-12-06
3067,1147,113.7,,2024-12-27
3817,1651,41.7,,2024-12-25
7431,1367,40.2,,2024-12-21
9619,646,125.9,,2024-09-13
5848,589,43.2,,2024-11-25
8508,498,102.6,,2024-12-13
2071,654,173.3,4.0,2024-12-31
874,867,32.4,,2024-12-15
1848,806,85.3,,2024-11-08
1721,952,85.4,2.0,2024-12-17
4412,643,79.0,,2024-09-28
6565,1360,80.7,5.0,2024-12-30
4614,486,88.8,,2024-12-26
8136,1965,49.9,,2024-12-08
3241,799,142.5,,2024-09-02
5958,878,99.7,,2024-11-21
3779,890,75.8,,2024-12-31
4837,616,95.7,,2024-12-24
2049,166,180.0,2.0,2024-12-20
5710,451,110.1,,2024-12-01
5418,367,64.2,2.0,2024-10-03
5696,310,24.3,,2024-10-28
8717,1146,105.1,4.0,2024-12-12
2477,492,73.6,,2024-12-24
646,1113,122.9,,2024-11-27
906,1540,100.4,,2024-12-10
2424,546,85.8,,2024-12-30
6508,439,54.1,,2024-10-18
5373,934,5.0,2.0,2024-11-15
7767,90,139.0,,2024-11-10
2501,578,31.0,,2024-12-20
6507,158,117.1,,2024-12-30
8867,1838,89.6,,2024-11-19
1573,1121,67.5,,2024-11-07
2849,966,76.2,3.0,2024-12-28
4866,568,89.0,,2024-11-23
101,1045,61.9,,2024-11-13
7294,1688,84.4,2.0,2024-11-16
8651,1745,51.4,,2024-12-30
3100,832,53.1,2.0,2024-08-25
6145,1063,94.6,,2024-12-04
6766,1955,129.5,,2024-11-26
421,1808,76.6,,2024-12-23
6866,1865,30.7,,2024-12-17
7645,950,61.6,3.0,2024-12-07
1033,1962,50.6,3.0,2024-12-09
6794,1608,23.1,,2024-11-14
2006,546,72.2,4.0,2024-12-02
7261,1518,23.8,2.0,2024-09-20
8879,472,48.6,,2024-11-25
1538,1490,36.1,5.0,2024-12-31
7827,1344,47.4,,2024-12-20
1726,460,102.3,,2024-12-20
5035,839,68.6,,2024-09-13
6904,1100,119.7,,2024-12-20
9547,1695,75.6,5.0,2024-12-07
9489,542,68.2,,2024-12-25
9405,1031,48.5,,2024-12-13
2949,1774,105.3,,2024-12-26
795,1060,63.3,,2024-09-25
9703,884,62.7,,2024-11-06
7785,403,92.5,,2024-12-06
5498,1664,43.5,,2024-11-04
2449,761,90.6,4.0,2024-12-22
8667,1647,44.2,,2024-11-22
5946,49,103.6,4.0,2024-12-27
6457,181,82.0,4.0,2024-12-22
2292,1305,84.2,,2024-09-15
3434,1675,86.7,,2024-09-02
8225,793,17.5,,2024-12-28
7774,61,122.7,,2023-03-27
4954,216,76.4,3.0,2024-12-14
8959,1442,120.0,,2024-11-16
8935,482,82.3,,2024-12-26
6930,817,142.4,1.0,2024-05-31
4063,1963,113.1,,2024-12-15
3473,923,105.0,3.0,2024-12-21
8842,189,102.2,5.0,2024-12-04
8143,49,138.1,,2024-12-26
7564,1986,92.1,,2024-11-07
5786,1472,65.9,,2024-11-12
6325,608,83.8,,2024-12-24
1676,1809,63.8,,2024-11-24
6552,940,85.6,,2024-12-02
9468,1614,136.9,,2024-09-24
9889,927,101.3,2.0,2024-10-30
5364,1447,155.4,,2024-12-01
4259,446,22.0,,2024-12-31
730,925,56.0,,2024-12-30
5251,757,50.7,,2024-11-22
3082,466,31.0,,2024-06-13
6462,743,47.4,,2024-11-13
144,934,124.9,,2024-09-30
1162,1014,76.1,,2024-10-14
7145,47,87.4,5.0,2024-08-18
5148,1357,79.5,2.0,2024-12-06
4916,1772,83.9,4.0,2024-11-29
6195,1100,180.0,,2024-09-10
5384,1237,60.7,1.0,2024-10-15
5181,1367,49.2,2.0,2024-11-26
7564,492,99.7,,2024-12-21
6573,595,18.9,,2024-12-04
6058,1348,55.6,,2024-09-22
5410,1191,144.4,,2024-12-19
202,1162,98.3,,2024-12-02
2087,1511,126.0,,2024-12-26
1792,1099,34.5,,2024-12-25
2745,1337,53.6,3.0,2024-09-22
9270,493,76.9,3.0,2024-12-27
4882,307,139.7,,2024-10-03
1809,132,82.6,,2024-12-20
2937,1348,152.0,3.0,2024-11-09
1766,678,34.6,,2024-11-14
7330,571,123.9,5.0,2024-12-05
4201,1978,142.8,4.0,2024-12-10
6142,269,72.5,,2024-09-25
479,1296,98.5,4.0,2024-12-20
4477,1753,126.5,,2024-12-24
8389,130,87.9,,2024-12-07
1104,1052,67.9,,2024-10-24
4514,229,101.5,,2024-12-13
552,1465,81.7,5.0,2024-12-08
4788,1726,48.3,5.0,2024-10-05
1012,729,80.1,,2024-12-08
195,1925,29.9,5.0,2024-12-29
9547,373,70.2,,2024-12-28
5949,338,149.3,,2024-09-28
5995,565,138.9,,2024-12-18
5636,587,97.4,,2024-12-19
3965,1105,23.0,,2024-12-05
6359,53,150.4,,2024-12-31
5379,697,121.0,4.0,2024-10-11
9366,365,138.3,,2024-12-21
4570,1789,113.4,1.0,2024-09-10
8519,1683,41.0,,2024-12-23
8603,1634,46.0,3.0,2024-09-03
1948,1941,47.4,,2024-12-13
9758,211,75.2,,2024-08-25
4666,1194,130.3,2.0,2024-12-01
1616,1605,59.9,,2024-12-05
7388,1059,73.1,,2024-12-13
7492,1234,90.7,,2024-11-13
4504,762,36.5,,2024-11-18
7178,797,102.4,3.0,2024-08-11
4369,1309,19.5,,2024-12-18
1340,1885,103.5,,2024-05-28
1646,1475,173.8,,2024-12-11
2030,837,128.3,,2024-12-05
8817,949,39.3,4.0,2024-11-12
9118,977,79.0,,2024-12-15
4683,1310,83.4,5.0,2024-11-30
2361,1403,140.8,,2024-12-02
7115,427,66.5,,2024-12-23
3887,1970,75.3,,2024-12-31
2299,961,54.2,4.0,2024-12-02
134,1736,89.3,5.0,2024-11-08
5977,1544,98.8,,2024-12-19
7874,515,72.4,,2024-12-09
7969,975,64.7,,2024-10-26
669,1375,58.6,,2024-10-15
6439,1426,101.2,,2024-12-28
5165,1935,133.4,3.0,2024-12-01
29,1494,96.9,,2024-10-30
1612,1425,59.0,,2024-10-28
7021,354,90.7,,2024-12-18
5093,783,94.1,,2024-12-26
6039,255,161.2,,2024-12-12
5509,1911,72.7,,2024-11-11
5903,129,105.9,,2024-12-12
6455,199,98.0,4.0,2024-11-27
7963,1219,74.8,3.0,2024-12-29
6193,1580,95.6,,2024-11-16
2314,1445,28.4,2.0,2024-12-17
8752,1639,87.8,3.0,2024-11-23
7245,133,105.9,,2024-12-27
1770,1776,90.5,,2024-12-29
3556,454,110.2,4.0,2024-11-20
5713,705,44.1,2.0,2024-12-04
8463,66,86.4,3.0,2024-12-09
9440,1114,51.8,,2024-12-22
602,162,159.4,,2024-12-29
4432,943,46.4,,2024-11-29
8024,1223,76.0,,2024-11-04
6629,651,143.6,5.0,2024-11-10
740,125,118.3,4.0,2024-12-22
2265,1783,20.3,4.0,2024-12-31
2753,414,7.4,,2024-11-04
196,1701,20.1,,2024-08-07
5974,203,65.6,,2024-11-19
7610,477,83.1,3.0,2024-12-22
5107,811,100.1,4.0,2024-11-30
9704,1647,69.4,4.0,2024-12-30
8794,109,82.5,4.0,2024-08-25
4379,62,180.0,3.0,2024-12-24
453,280,150.2,,2024-10-18
5428,1368,71.7,,2024-12-14
9349,560,61.9,,2024-12-18
9142,1785,96.2,,2024-11-29
2520,1136,17.9,,2024-12-27
444,570,51.4,4.0,2024-11-17
9868,191,63.6,,2024-12-01
4176,173,96.5,,2024-10-08
2252,1079,118.5,,2023-11-17
7842,1072,94.9,,2024-12-27
3361,49,89.8,,2024-12-22
846,1046,50.3,4.0,2024-10-10
717,1196,34.1,,2024-12-21
759,1292,81.2,1.0,2024-11-21
6528,1263,24.5,,2024-11-30
8807,697,59.8,,2024-12-29
7011,122,141.5,,2024-12-06
7232,244,77.5,2.0,2024-11-06
4263,1372,59.6,,2024-12-10
8411,792,74.1,4.0,2024-12-13
944,612,54.6,,2024-12-21
3519,1165,76.5,,2024-12-01
1838,409,93.6,,2024-12-15
5354,1650,117.0,4.0,2024-12-30
2005,966,95.0,5.0,2024-11-27
6954,276,95.3,,2024-12-17
3148,1572,94.8,,2024-12-09
2185,829,44.5,,2024-12-24
7551,1253,67.1,,2024-09-06
5369,597,128.9,,2024-12-16
8980,662,83.8,3.0,2024-09-24
2844,1634,148.7,,2024-09-01
9635,569,56.4,,2024-09-23
9077,99,29.1,5.0,2024-12-26
3120,111,161.4,,2024-12-07
3820,1519,49.2,3.0,2024-10-14
8538,838,52.4,3.0,2024-12-05
418,928,145.6,,2024-05-19
4126,1986,89.6,,2024-12-13
9553,232,72.5,2.0,2024-12-24
1186,1724,49.0,5.0,2024-12-10
1005,49,73.6,,2024-09-13
4664,1563,83.1,3.0,2024-10-29
8190,1525,30.3,4.0,2024-11-29
101,1432,24.6,,2024-12-25
3447,1995,23.3,,2024-10-08
2574,85,90.8,2.0,2024-12-18
7644,1643,5.1,3.0,2024-08-29
8715,335,56.3,,2024-11-02
3957,1949,71.9,,2024-12-03
9410,889,170.2,,2024-12-28
5756,641,64.6,,2024-12-19
2990,831,41.2,,2024-10-20
2679,1092,81.3,3.0,2024-11-29
4156,1877,85.0,3.0,2024-08-24
1406,163,132.8,,2024-12-05
1903,1814,115.9,,2024-12-22
4655,246,102.6,,2022-07-20
1330,1725,109.9,,2024-12-09
3249,1873,91.3,1.0,2024-12-07
5639,1021,84.0,,2023-09-25
736,1713,86.7,,2024-10-13
5787,1831,124.7,,2024-12-19
8571,558,50.0,,2024-11-26
6975,29,48.7,2.0,2024-12-12
9357,1480,53.5,,2024-10-18
6468,1620,41.4,2.0,2024-10-15
3912,516,71.3,2.0,2024-11-11
86,479,74.8,,2024-11-20
5825,1103,5.0,5.0,2024-10-26
3779,642,53.6,,2024-11-30
6562,714,93.7,,2024-11-03
3345,1775,129.3,,2024-12-17
691,671,101.4,2.0,2024-12-29
3376,908,81.9,2.0,2024-12-19
5418,251,96.1,3.0,2024-12-27
2604,430,133.9,3.0,2024-12-27
6730,1671,115.6,,2024-12-19
7313,1516,46.4,,2024-12-31
5131,1982,73.4,,2024-12-02
2018,123,96.9,,2024-12-18
9468,417,125.7,,2024-10-24
9870,563,63.7,,2024-12-29
673,755,106.9,,2024-12-23
9094,1934,110.8,5.0,2024-11-05
3320,345,103.1,,2024-12-04
6819,1463,110.0,,2024-10-31
6662,1246,136.8,,2024-11-15
2402,1917,107.9,3.0,2024-10-05
2833,1535,61.2,1.0,2024-10-20
5256,1319,80.0,,2024-12-21
87,1917,75.1,,2023-05-30
6987,1516,45.2,4.0,2024-12-19
3884,780,162.4,5.0,2024-11-28
7766,1314,84.3,4.0,2024-12-12
2105,610,81.7,2.0,2024-01-31
9787,540,85.5,,2024-12-20
7301,58,84.2,4.0,2024-12-19
1195,167,113.4,,2024-11-06
1934,682,138.3,2.0,2024-12-26
6580,998,90.1,,2024-10-04
79,1263,50.1,,2024-01-14
1847,1474,26.9,,2024-12-11
479,82,111.3,,2024-12-22
1308,1387,54.6,3.0,2024-12-26
4980,1297,82.3,,2024-12-24
5675,900,33.2,4.0,2024-12-10
7366,1311,79.5,5.0,2024-11-18
1540,467,57.9,,2024-11-05
5324,1803,82.6,2.0,2024-12-12
8017,1758,83.8,1.0,2024-12-01
261,87,98.2,,2024-12-18
5928,1946,35.8,,2024-11-18
1695,189,113.9,,2024-11-22
4114,552,75.2,3.0,2024-12-19
7688,1861,97.4,2.0,2024-11-12
2839,321,86.9,3.0,2024-12-29
9522,19,108.7,,2024-12-28
6216,132,133.7,,2024-04-24
3354,859,97.7,,2024-12-22
9676,1440,80.3,,2024-10-27
4610,1668,66.2,,2024-10-10
7270,227,145.9,4.0,2024-11-20
4062,72,108.8,3.0,2024-12-12
3703,195,107.5,4.0,2024-12-06
2026,1517,45.7,,2024-10-19
2486,1010,40.9,,2024-12-21
8965,667,67.8,,2024-12-19
8961,1174,80.9,,2024-12-22
5669,498,61.9,,2024-12-22
2463,1661,73.7,,2024-12-14
8336,1265,113.5,3.0,2024-12-28
1996,1488,56.3,,2024-11-13
988,150,180.0,,2024-12-11
8398,21,113.3,,2024-12-10
8018,582,40.4,,2024-09-05
6399,906,104.7,,2024-12-30
7248,123,76.8,1.0,2024-10-14
4822,732,170.3,,2024-12-27
1963,359,134.3,,2024-12-06
9741,1151,63.3,,2024-09-22
9601,1848,49.9,,2024-12-10
5719,1480,97.2,4.0,2024-10-30
4833,1636,113.5,,2024-01-29
6389,225,126.3,5.0,2024-11-05
7522,15,81.6,2.0,2024-12-26
5763,125,113.0,,2024-12-20
2763,263,86.3,,2024-11-30
8982,932,69.5,,2024-10-12
3209,1694,105.2,,2024-12-29
2932,1780,45.6,,2024-11-29
5204,1929,102.7,,2024-12-03
2405,308,180.0,3.0,2024-12-13
2096,97,121.8,3.0,2024-07-12
4394,1649,108.6,3.0,2024-12-17
998,565,94.4,,2024-12-05
9022,995,77.2,,2024-12-23
5538,1160,80.8,,2024-12-03
6588,193,166.5,,2024-11-15
3569,1008,165.5,,2024-11-23
252,1814,50.5,,2024-12-06
5189,849,109.1,,2024-12-24
5667,1470,90.8,,2024-12-13
9701,1039,9.4,,2024-12-08
1370,754,39.8,5.0,2024-11-02
4828,1373,26.8,,2024-12-20
6436,670,154.6,,2024-12-28
8282,1061,83.8,3.0,2024-12-26
3867,245,46.3,,2024-08-17
2480,1706,149.5,,2024-10-20
443,1339,55.0,,2024-11-16
7599,1896,95.9,,2024-12-22
1975,867,141.7,5.0,2024-12-24
206,1821,81.8,,2024-11-05
8297,1231,169.2,4.0,2024-12-07
3786,1792,111.2,4.0,2024-10-31
304,1537,124.8,,2024-12-16
780,475,71.7,,2024-08-29
3458,511,155.3,3.0,2024-12-25
3842,748,55.2,,2024-12-10
4939,1878,50.9,,2024-11-19
2374,603,96.0,3.0,2024-12-11
2608,969,104.0,,2024-11-26
2080,689,58.6,,2024-11-28
8914,1195,153.5,,2024-11-23
7803,150,107.7,,2024-12-17
1226,381,101.5,2.0,2024-11-26
9511,840,112.6,,2024-12-04
8112,310,73.1,,2024-09-11
8281,1234,82.3,,2024-12-09
9616,529,30.1,3.0,2024-05-15
593,149,110.3,3.0,2024-06-20
5641,1851,88.0,4.0,2024-12-19
750,1493,79.1,4.0,2024-11-02
9442,986,95.3,5.0,2024-12-16
6870,1535,81.3,4.0,2024-12-28
5723,442,70.8,,2024-10-02
4860,1288,87.8,,2024-04-25
9109,1622,80.7,,2024-11-15
400,1347,130.3,,2024-12-01
1187,1501,71.1,4.0,2024-12-09
9523,630,64.2,,2024-11-16
1036,224,136.5,,2023-08-12
8336,1478,122.5,,2024-12-29
4594,1316,87.9,,2024-11-30
1373,1831,116.0,1.0,2024-12-29
7806,625,103.5,4.0,2024-12-18
2481,673,57.3,,2024-11-24
4597,1646,41.0,,2024-12-27
2037,1691,40.2,3.0,2024-12-29
1417,668,130.7,4.0,2024-10-06
5943,136,74.2,2.0,2024-12-10
3932,1884,82.6,3.0,2024-11-20
2116,347,180.0,5.0,2024-11-16
1923,178,91.5,,2024-11-20
955,1110,127.4,,2024-12-22
1410,619,115.9,3.0,2024-08-18
4495,260,96.3,,2024-09-30
8869,820,99.9,,2024-09-28
4075,172,149.0,3.0,2024-12-20
1886,1566,135.6,,2024-12-19
1207,1287,95.3,,2024-11-12
9401,995,52.9,5.0,2024-10-02
1033,689,79.5,,2024-12-16
6479,1352,24.1,,2024-12-25
875,1146,102.3,,2024-12-23
5097,1950,37.9,,2024-12-12
8998,303,132.7,,2024-12-22
6774,32,69.9,,2024-10-17
652,810,57.0,,2024-11-24
3916,1240,55.9,,2024-11-02
2926,1361,59.3,,2024-12-23
1240,1333,100.1,4.0,2024-12-08
3429,465,5.0,,2024-12-31
5885,485,100.9,,2024-12-29
2994,409,65.5,5.0,2024-11-14
7069,1600,40.5,1.0,2024-09-15
3123,135,96.9,,2024-12-30
2636,1971,93.6,1.0,2024-12-16
5227,741,82.6,,2024-09-04
5955,470,70.3,,2024-10-22
3427,355,50.0,,2024-11-22
7131,1040,72.2,,2024-11-21
9535,176,137.5,2.0,2024-12-16
9588,1124,75.9,,2024-03-24
8383,241,107.5,2.0,2024-11-10
1726,145,133.9,,2024-12-27
9225,295,73.9,,2024-12-29
320,103,86.4,,2024-08-02
3520,1985,105.9,,2024-12-17
4607,1977,145.5,,2024-12-21
4821,490,112.4,,2024-11-24
2391,1994,134.9,3.0,2024-10-27
180,1405,162.8,5.0,2024-10-26
2157,207,151.2,,2024-10-08
6968,1295,71.1,3.0,2024-12-06
2362,1003,135.1,,2024-11-29
7679,974,120.3,4.0,2024-10-26
6308,1580,131.2,,2024-11-12
5512,1145,76.2,,2024-08-30
1081,139,54.8,,2024-12-27
8959,1057,116.1,3.0,2024-12-24
5656,798,81.2,,2024-12-16
4366,566,45.0,,2024-12-27
1566,1417,68.6,,2024-10-09
9378,1571,100.3,5.0,2024-12-09
4225,1650,77.3,,2024-08-11
3574,1731,71.9,3.0,2024-12-23
3147,1993,98.7,,2024-10-13
385,325,56.5,,2024-11-28
7945,1391,73.2,,2024-12-08
9082,978,45.4,3.0,2024-12-24
4854,1269,69.4,,2024-12-16
1332,1296,84.4,,2024-09-23
1057,1668,69.6,,2024-10-29
8372,1178,180.0,,2024-12-24
449,730,88.0,4.0,2024-12-07
286,1879,79.9,,2024-12-27
64,640,106.2,4.0,2024-11-17
8695,278,99.5,,2024-12-11
2644,1970,5.0,,2024-12-26
2744,102,85.0,2.0,2024-10-06
4459,412,121.1,2.0,2024-12-22
6825,343,134.2,3.0,2024-12-29
2847,1135,101.8,,2024-11-29
6967,1729,153.1,,2024-12-20
5746,1215,87.2,,2024-12-21
1401,1459,79.5,,2024-12-21
2447,165,6.0,,2024-10-12
9484,832,68.1,,2024-12-31
220,1570,125.2,1.0,2024-12-15
7470,1839,63.0,3.0,2024-12-09
8194,737,161.3,4.0,2024-06-18
7963,278,93.9,3.0,2024-12-30
236,1716,93.3,5.0,2024-12-25
9631,494,106.8,,2024-12-13
3903,1065,139.3,3.0,2024-12-21
2233,383,159.1,2.0,2024-12-05
560,304,51.9,,2024-10-27
4529,771,45.5,3.0,2024-12-15
4527,123,48.5,,2024-12-26
2321,51,126.4,3.0,2024-09-10
1606,532,80.8,5.0,2024-10-20
3360,1048,92.5,,2024-12-31
2103,549,138.2,5.0,2024-09-08
4514,580,62.1,,2024-12-24
3889,1833,76.3,4.0,2024-10-07
7241,321,98.0,3.0,2024-12-31
9181,363,114.3,,2024-12-28
