user_id,age,gender,country,subscription_plan,device_type,churn,avg_watch_time,sessions_per_week,preferred_genre,rating_behavior,join_date,last_active_date,cluster,monthly_revenue,months_active,ltv,watch_time_minutes,total_watch_time,engagement_multiplier,ltv_adjusted
5718,23,M,USA,premium,mobile,0,146.6,10,Thriller,occasional,2022-07-20,2024-12-30,0,19.99,29.8,595.702,2394.6,2394.6,2.4440960077192138,1455.952879990351
5719,20,M,Spain,standard,mobile,0,122.5,5,Sci-Fi,frequent,2021-01-27,2024-12-25,1,14.99,47.6,713.524,1365.6,1365.6,1.8235436014955977,1301.142124713545
5720,28,M,Brazil,basic,mobile,0,57.4,1,Fantasy,frequent,2020-03-20,2024-12-27,3,9.99,58.1,580.419,807.0,807.0,1.4866722952599205,862.8928469424678
5721,34,F,Australia,basic,tv,0,76.6,3,Sci-Fi,occasional,2021-01-03,2024-12-31,3,9.99,48.6,485.514,973.6,973.6,1.587142684838982,770.5799934869135
5722,31,M,Japan,standard,tablet,0,94.6,2,Romance,frequent,2020-11-10,2024-12-27,3,14.99,50.266666666666666,753.4973333333334,1018.2,1018.2,1.614039319744301,1216.1743233224781
5723,27,F,Spain,standard,tablet,0,104.4,4,Thriller,frequent,2020-10-17,2024-12-25,1,14.99,51.0,764.49,1869.8,1869.8,2.1276082499095406,1626.5352309733446
5724,35,OTHER,UK,premium,tv,0,107.9,6,Sci-Fi,frequent,2020-05-30,2024-12-31,1,19.99,55.86666666666667,1116.7746666666667,2095.1,2095.1,2.2634784706308047,2527.7954145458934
5725,21,M,Brazil,standard,tablet,1,83.5,6,Drama,frequent,2020-09-25,2024-11-12,1,14.99,50.3,753.997,1452.8,1452.8,1.8761307441804367,1414.5969527198167
5726,19,F,France,basic,laptop,0,51.8,2,Fantasy,frequent,2020-05-11,2024-12-27,3,9.99,56.36666666666667,563.1030000000001,562.7,562.7,1.3393438668435653,754.1885494512122
5727,25,M,Japan,basic,mobile,0,32.7,2,Thriller,rare,2021-07-14,2024-12-26,3,9.99,42.03333333333333,419.913,457.3,457.3,1.2757809673139549,535.7170133277048
5728,56,M,Spain,premium,mobile,0,134.9,16,Horror,frequent,2020-01-31,2024-12-29,0,19.99,59.8,1195.4019999999998,1777.9,1777.9,2.072186708479074,2477.0961356893017
5729,41,F,France,basic,tablet,0,66.2,3,Thriller,rare,2020-12-10,2024-12-25,2,9.99,49.2,491.50800000000004,859.0,859.0,1.518031600530696,746.1246759136413
5730,50,F,Spain,premium,tv,0,118.7,12,Comedy,occasional,2020-10-05,2024-12-28,0,19.99,51.5,1029.485,1755.5,1755.5,2.0586780846701243,2119.3782079966227
5731,41,M,Canada,standard,mobile,0,116.9,5,Comedy,occasional,2022-10-06,2024-12-28,1,14.99,27.133333333333333,406.72866666666664,1875.0,1875.0,2.130744180436618,866.6347395167451
5732,33,F,Canada,basic,tv,0,74.8,1,Mystery,occasional,2020-03-06,2024-12-25,3,9.99,58.5,584.415,952.2,952.2,1.574237124592932,920.0077891689783
5733,47,M,UK,standard,tablet,0,87.3,6,Horror,occasional,2021-08-20,2024-12-26,2,14.99,40.8,611.592,579.6,579.6,1.3495356410565673,825.365201785068
5734,26,M,Canada,standard,laptop,0,94.3,4,Drama,occasional,2020-11-17,2024-12-31,1,14.99,50.166666666666664,751.9983333333333,1239.0,1239.0,1.7471957544325172,1313.8882953403288
5735,49,M,Japan,standard,mobile,0,121.0,8,Animation,frequent,2020-04-16,2024-12-28,0,14.99,57.233333333333334,857.9276666666667,2163.4,2163.4,2.304667711976842,1977.2381925782977
5736,46,M,Canada,standard,mobile,0,92.7,5,Fantasy,frequent,2020-09-22,2024-12-30,2,14.99,52.0,779.48,1196.6,1196.6,1.721625859365577,1341.97292485828
5737,46,M,Spain,basic,mobile,0,84.7,3,Sci-Fi,frequent,2022-10-05,2024-12-26,2,9.99,27.1,270.72900000000004,1480.6,1480.6,1.8928959112290435,512.4618171511278
5738,23,F,India,basic,tv,1,51.3,3,Fantasy,occasional,2021-04-22,2024-10-09,3,9.99,42.2,421.57800000000003,834.5,834.5,1.5032565432396574,633.7398869858883
5739,49,F,Australia,basic,laptop,0,60.0,2,Thriller,rare,2020-05-30,2024-12-26,2,9.99,55.7,556.443,802.9,802.9,1.4841997346520324,825.8725529489808
5740,37,F,Canada,standard,mobile,0,76.2,5,Action,occasional,2021-11-23,2024-12-25,2,14.99,37.6,563.624,1800.0,1800.0,2.085514413219153,1175.4459756362319
5741,36,F,UK,standard,tv,0,54.9,4,Fantasy,occasional,2021-03-14,2024-12-28,3,14.99,46.166666666666664,692.0383333333333,479.0,479.0,1.2888674466288748,891.9456796526354
5742,27,M,Australia,premium,laptop,1,143.2,2,Animation,occasional,2021-05-31,2024-08-19,1,19.99,39.2,783.608,2545.6,2545.6,2.5351586057170428,1986.5705647087202
5743,40,M,USA,premium,tv,0,114.0,10,Romance,rare,2020-03-01,2024-12-28,0,19.99,58.766666666666666,1174.7456666666665,788.5,788.5,1.475515619346279,1733.355579926024
5744,45,F,Canada,standard,tv,0,88.3,8,Comedy,occasional,2022-07-26,2024-12-26,0,14.99,29.466666666666665,441.70533333333333,1436.9,1436.9,1.866542033530334,824.461571101194
5745,21,M,Spain,basic,mobile,0,89.5,3,Thriller,frequent,2021-04-28,2024-12-27,3,9.99,44.63333333333333,445.887,461.0,461.0,1.2780123024966832,569.8490715233386
5746,38,M,UK,standard,mobile,0,111.3,4,Horror,frequent,2021-12-20,2024-12-27,1,14.99,36.766666666666666,551.1323333333333,1519.6,1519.6,1.916415390182125,1056.198485626985
5747,45,M,France,standard,laptop,0,128.7,2,Animation,rare,2021-11-22,2024-12-26,2,14.99,37.666666666666664,564.6233333333333,1631.5,1631.5,1.9838982028705825,1120.1552162987978
5748,56,F,USA,standard,laptop,0,119.4,5,Horror,occasional,2020-06-21,2024-12-29,2,14.99,55.06666666666667,825.4493333333334,1895.2,1895.2,2.1429260644071886,1768.8768912475375
5749,19,F,Spain,premium,mobile,0,116.2,13,Romance,rare,2020-04-17,2024-12-28,0,19.99,57.2,1143.4279999999999,832.8,832.8,1.5022313351827283,1717.6933711253166
5750,18,M,India,basic,mobile,0,57.4,2,Drama,frequent,2020-02-21,2024-12-25,3,9.99,58.96666666666667,589.077,757.7,757.7,1.4569412616089736,858.2505875648294
5751,18,M,Brazil,basic,laptop,0,61.3,1,Comedy,occasional,2022-04-26,2024-12-29,3,9.99,32.6,325.67400000000004,543.8,543.8,1.3279459655047643,432.47747436979864
5752,39,F,USA,standard,mobile,0,98.4,4,Fantasy,frequent,2022-04-16,2024-12-30,2,14.99,32.96666666666667,494.17033333333336,1356.7,1356.7,1.8181763357857919,898.4888059140434
5753,42,M,Japan,standard,tv,0,58.9,3,Horror,occasional,2022-03-10,2024-12-28,2,14.99,34.13333333333333,511.65866666666665,626.2,626.2,1.3776384030876856,704.8806284726411
5754,18,F,Canada,basic,mobile,0,68.4,3,Documentary,frequent,2020-02-08,2024-12-27,3,9.99,59.46666666666667,594.072,912.6,912.6,1.5503558075021107,921.0229752743938
5755,41,F,Japan,basic,mobile,0,42.3,1,Drama,frequent,2022-07-29,2024-12-25,3,9.99,29.333333333333332,293.04,630.3,630.3,1.3801109636955735,404.42771680135087
5756,24,F,Brazil,basic,mobile,0,76.0,4,Comedy,rare,2020-06-07,2024-12-25,3,9.99,55.4,553.446,1607.3999999999999,1607.3999999999999,1.9693643710047037,1089.9368336750692
5757,29,M,Canada,basic,mobile,0,53.9,2,Horror,rare,2021-01-26,2024-12-27,3,9.99,47.7,476.523,1061.6,1061.6,1.6402122783741406,781.5988755276807
5758,29,M,USA,basic,tablet,0,49.1,3,Drama,rare,2020-03-09,2024-12-25,3,9.99,58.4,583.416,870.8,870.8,1.5251477505729103,889.7956000482451
5759,34,M,Germany,standard,tablet,1,49.0,9,Documentary,frequent,2022-02-18,2024-08-24,3,14.99,30.6,458.694,521.5,521.5,1.3144976480521047,602.9521841756122
5760,22,F,Canada,basic,tablet,1,47.1,3,Horror,occasional,2020-02-03,2024-11-14,3,9.99,58.2,581.418,585.0,585.0,1.352792184296225,786.5377262091425
5761,40,F,Italy,premium,tv,1,113.1,6,Sci-Fi,frequent,2020-02-17,2024-11-12,1,19.99,57.666666666666664,1152.7566666666664,1805.8,1805.8,2.0890121818839704,2408.122719414626
5762,41,M,Germany,standard,tv,0,63.7,7,Documentary,occasional,2020-05-03,2024-12-25,2,14.99,56.56666666666667,847.9343333333334,903.8,903.8,1.5450488481485949,1310.0999650223134
5763,28,M,India,basic,mobile,0,78.1,6,Crime,occasional,2022-07-17,2024-12-27,1,9.99,29.8,297.702,944.5,944.5,1.5695935351586057,467.27113460378723
5764,40,OTHER,Germany,premium,tv,0,187.3,10,Horror,occasional,2022-02-15,2024-12-29,0,19.99,34.93333333333333,698.3173333333332,2001.7,2001.7,2.2071523338559884,1541.2927320387566
5765,33,M,Italy,premium,laptop,1,134.4,10,Animation,occasional,2021-04-10,2024-07-05,0,19.99,39.4,787.6059999999999,1769.8,1769.8,2.0673018936195877,1628.2193752261487
5766,41,F,USA,premium,tablet,0,134.7,7,Fantasy,occasional,2021-03-04,2024-12-30,0,19.99,46.56666666666667,930.8676666666667,1904.8,1904.8,2.148715474611024,2000.1697601817232
5767,18,F,UK,basic,tablet,0,73.7,3,Action,occasional,2020-07-19,2024-12-27,3,9.99,54.06666666666667,540.1260000000001,1333.0,1333.0,1.803883729345073,974.3245031962371
5768,30,M,Canada,premium,mobile,0,113.3,8,Crime,frequent,2021-07-28,2024-12-28,0,19.99,41.63333333333333,832.2503333333333,1542.4,1542.4,1.9301652394162345,1606.3806638925741
5769,39,F,France,standard,laptop,0,76.3,7,Documentary,frequent,2020-02-02,2024-12-31,2,14.99,59.8,896.4019999999999,1508.7,1508.7,1.9098419973465202,1711.9861861054153
5770,42,M,Brazil,basic,tv,0,43.5,2,Sci-Fi,occasional,2023-10-08,2024-12-27,2,9.99,14.866666666666667,148.518,417.0,417.0,1.2514775057291039,185.86693619587504
5771,18,F,Mexico,basic,tv,0,64.5,3,Fantasy,occasional,2020-10-13,2024-12-27,3,9.99,51.2,511.48800000000006,1048.0,1048.0,1.6320106139187072,834.7538448920518
5772,52,M,India,standard,mobile,0,49.2,4,Documentary,occasional,2020-03-30,2024-12-26,2,14.99,57.733333333333334,865.4226666666667,820.0,820.0,1.4945121215776143,1293.3846656213566
5773,54,F,Mexico,standard,tv,0,55.7,7,Animation,rare,2020-08-15,2024-12-30,2,14.99,53.266666666666666,798.4673333333334,690.2,690.2,1.4162344711132553,1130.8169615245447
5774,63,M,USA,basic,mobile,0,55.6,4,Drama,frequent,2021-04-21,2024-12-30,2,9.99,44.96666666666667,449.21700000000004,725.8,725.8,1.4377035339524786,645.8408684115307
5775,31,F,Japan,standard,tablet,0,88.1,7,Thriller,frequent,2024-08-12,2024-12-25,1,14.99,4.5,67.455,1566.9,1566.9,1.9449402967072729,131.1959477143891
5776,55,M,Mexico,premium,mobile,0,113.9,6,Animation,frequent,2020-05-23,2024-12-28,2,19.99,56.0,1119.4399999999998,1512.1,1512.1,1.9118924134603787,2140.248843324086
5777,24,M,France,basic,tablet,0,34.6,4,Mystery,occasional,2020-06-30,2024-12-26,3,9.99,54.666666666666664,546.12,418.9,418.9,1.2526233264986129,684.0826510674225
5778,18,M,Spain,basic,tv,1,78.8,2,Documentary,occasional,2020-10-09,2024-11-22,3,9.99,50.166666666666664,501.16499999999996,1330.3,1330.3,1.802255457725244,903.2273564708719
5779,20,M,Spain,premium,mobile,0,82.3,10,Sci-Fi,occasional,2020-08-11,2024-12-26,1,19.99,53.266666666666666,1064.8006666666665,1071.2,1071.2,1.646001688577976,1752.6636953322877
5780,26,OTHER,Canada,premium,tablet,0,130.2,10,Thriller,occasional,2020-02-27,2024-12-31,0,19.99,58.96666666666667,1178.7436666666665,1992.0,1992.0,2.201302617295863,2594.771518554255
5781,18,F,Spain,standard,tablet,1,101.6,3,Drama,frequent,2020-01-20,2024-10-26,1,14.99,58.03333333333333,869.9196666666667,1642.1,1642.1,1.9902906766373176,1731.3930019901097
5782,41,F,Spain,basic,tablet,0,51.3,4,Horror,frequent,2021-03-26,2024-12-25,2,9.99,45.666666666666664,456.21,600.4,600.4,1.3620793631648775,621.3942262694487
5783,36,F,Australia,premium,mobile,0,121.9,11,Documentary,frequent,2020-04-18,2024-12-28,0,19.99,57.166666666666664,1142.7616666666665,2368.7,2368.7,2.428476661440116,2775.170037088409
5784,51,M,India,premium,mobile,0,99.9,8,Romance,frequent,2020-03-07,2024-12-25,0,19.99,58.46666666666667,1168.7486666666666,1160.9,1160.9,1.700096490170064,1986.985506090942
5785,55,M,Mexico,standard,tablet,0,74.4,1,Horror,frequent,2020-03-13,2024-12-31,2,14.99,58.46666666666667,876.4153333333334,797.9,797.9,1.4811844168375345,1298.1327344108067
5786,54,F,Italy,standard,tablet,0,87.7,5,Mystery,occasional,2020-12-08,2024-12-31,2,14.99,49.46666666666667,741.5053333333334,2099.6,2099.6,2.266192256663852,1680.3936446749487
5787,39,M,Germany,standard,tv,0,110.4,3,Fantasy,rare,2020-05-24,2024-12-29,2,14.99,56.0,839.44,1802.6,1802.6,2.087082378482692,1751.9804317935111
5788,41,M,Mexico,basic,mobile,0,49.2,2,Fantasy,occasional,2020-03-25,2024-12-26,2,9.99,57.9,578.421,483.1,483.1,1.2913400072367627,746.9381783258956
5789,29,F,Canada,premium,mobile,0,107.6,3,Fantasy,occasional,2020-02-21,2024-12-26,1,19.99,59.0,1179.4099999999999,2022.6000000000001,2022.6000000000001,2.219756362320589,2618.0028512845256
5790,49,M,Italy,premium,tv,0,153.3,8,Crime,frequent,2021-11-17,2024-12-28,0,19.99,37.9,757.6209999999999,2241.2,2241.2,2.351586057170426,1781.6109802195149
5791,23,F,France,basic,tablet,0,51.3,2,Action,occasional,2020-02-03,2024-12-28,3,9.99,59.666666666666664,596.0699999999999,661.2,661.2,1.398745627789169,833.7503063562899
5792,18,M,India,standard,mobile,0,108.3,6,Animation,frequent,2022-02-07,2024-12-29,1,14.99,35.2,527.648,1949.2,1949.2,2.175491496803763,1147.893737305512
5793,26,M,France,basic,tv,0,68.8,2,Documentary,occasional,2020-06-29,2024-12-31,3,9.99,54.86666666666667,548.118,976.1,976.1,1.588650343746231,870.7678491134967
5794,61,M,Japan,basic,tablet,0,24.1,4,Sci-Fi,frequent,2020-01-16,2024-12-25,2,9.99,60.166666666666664,601.0649999999999,312.8,312.8,1.1886382824749728,714.4488692558194
5795,46,M,India,premium,mobile,0,150.3,9,Drama,occasional,2021-01-07,2024-12-27,0,19.99,48.333333333333336,966.1833333333333,1476.4,1476.4,1.8903630442648656,1826.4372673179753
5796,47,M,Canada,standard,tv,0,137.0,4,Mystery,frequent,2021-01-10,2024-12-31,2,14.99,48.36666666666667,725.0163333333334,1126.9,1126.9,1.6795923290314798,1217.731871889197
5797,57,F,Italy,standard,tv,0,69.6,3,Drama,frequent,2020-02-26,2024-12-31,2,14.99,59.0,884.41,1220.1,1220.1,1.735797853093716,1535.1569792546131
5798,44,M,India,basic,mobile,0,67.3,2,Romance,frequent,2020-10-04,2024-12-25,2,9.99,51.43333333333333,513.819,1057.6,1057.6,1.6378000241225426,841.5327705946206
5799,25,M,Mexico,premium,tablet,0,81.6,8,Action,occasional,2020-01-07,2024-12-26,1,19.99,60.5,1209.395,846.5,846.5,1.5104933059944519,1826.78305180316
5800,59,M,USA,standard,tv,1,135.7,7,Drama,occasional,2020-05-30,2024-08-09,0,14.99,51.06666666666667,765.4893333333334,2022.2,2022.2,2.2195151368954287,1699.015162465324
5801,37,M,UK,standard,mobile,0,115.8,4,Animation,occasional,2020-07-17,2024-12-30,1,14.99,54.233333333333334,812.9576666666667,2279.8,2279.8,2.3748643106983476,1930.6641486752703
5802,49,F,Canada,standard,mobile,1,113.9,4,Crime,occasional,2020-03-04,2024-09-01,2,14.99,54.733333333333334,820.4526666666667,1616.8,1616.8,1.9750331684959594,1620.421229847626
5803,37,M,UK,premium,tablet,0,107.6,7,Romance,frequent,2021-08-01,2024-12-29,0,19.99,41.53333333333333,830.2513333333333,1590.4,1590.4,1.959112290435412,1626.5555912837212
5804,34,F,France,standard,laptop,1,59.1,5,Documentary,rare,2020-09-12,2024-09-11,3,14.99,48.666666666666664,729.5133333333333,782.7,782.7,1.4720178506814618,1073.8566489768023
5805,45,M,UK,basic,tv,0,83.1,1,Fantasy,occasional,2020-03-15,2024-12-29,2,9.99,58.333333333333336,582.75,1381.1,1381.1,1.8328910867205401,1068.1172807863948
5806,37,F,UK,basic,laptop,1,40.6,3,Mystery,frequent,2021-05-03,2024-09-08,3,9.99,40.8,407.592,547.4,547.4,1.3301169943312026,542.1450459534435
5807,34,OTHER,Spain,standard,laptop,1,93.5,6,Horror,occasional,2024-10-11,2024-09-26,1,14.99,1.0,14.99,1472.7,1472.7,1.8881317090821372,28.303094319141238
5808,38,F,Italy,standard,tablet,0,99.7,6,Mystery,frequent,2021-08-31,2024-12-27,1,14.99,40.46666666666667,606.5953333333333,1346.2,1346.2,1.8118441683753468,1099.0562172636996
5809,23,F,Germany,standard,mobile,1,61.0,7,Horror,rare,2021-02-15,2024-07-10,3,14.99,41.36666666666667,620.0863333333333,797.6,797.6,1.4810034977686648,918.3500285852128
5810,35,F,Japan,basic,mobile,0,74.7,3,Sci-Fi,occasional,2020-01-26,2024-12-30,3,9.99,60.0,599.4,1652.5,1652.5,1.9965625376914726,1196.7395850922687
5811,25,M,Spain,standard,tv,0,107.4,6,Comedy,rare,2021-04-20,2024-12-28,1,14.99,44.93333333333333,673.5506666666666,2004.9,2004.9,2.209082137257267,1487.928746271057
5812,21,F,Brazil,standard,tv,0,102.0,6,Animation,occasional,2021-01-05,2024-12-31,1,14.99,48.53333333333333,727.5146666666667,935.8,935.8,1.5643468821613797,1138.0853005266756
5813,22,M,USA,basic,tv,0,56.2,4,Thriller,occasional,2020-06-07,2024-12-25,3,9.99,55.4,553.446,654.2,654.2,1.3945241828488724,771.793830900977
5814,26,F,France,standard,tv,0,72.9,3,Documentary,frequent,2020-08-16,2024-12-26,3,14.99,53.1,795.969,781.9,781.9,1.4715353998311422,1171.2965606681946
5815,18,F,Brazil,standard,mobile,0,56.3,2,Sci-Fi,occasional,2020-04-27,2024-12-25,3,14.99,56.766666666666666,850.9323333333333,554.3,554.3,1.3342781329152094,1135.3804049571825
5816,42,OTHER,Brazil,basic,tv,0,52.2,6,Animation,occasional,2020-01-07,2024-12-29,2,9.99,60.6,605.394,749.0,749.0,1.4516946086117477,878.8472058859004
5817,29,F,India,standard,mobile,0,90.8,2,Sci-Fi,occasional,2020-02-04,2024-12-30,3,14.99,59.7,894.903,1518.0,1518.0,1.9154504884814858,1714.142388493547
5818,34,M,Germany,premium,mobile,0,105.8,8,Action,occasional,2022-01-29,2024-12-30,0,19.99,35.53333333333333,710.3113333333332,2086.5,2086.5,2.2582921239898686,1604.0904896474085
5819,45,M,India,standard,mobile,1,79.9,6,Thriller,occasional,2022-02-21,2024-08-26,2,14.99,30.566666666666666,458.19433333333336,773.1999999999999,773.1999999999999,1.4662887468339163,671.8451948297351
5820,18,M,Canada,premium,mobile,0,156.1,10,Action,occasional,2020-09-27,2024-12-31,0,19.99,51.86666666666667,1036.8146666666667,1958.6,1958.6,2.181160294295019,2261.4589834760586
5821,21,M,Mexico,premium,laptop,0,166.0,11,Horror,frequent,2020-10-31,2024-12-28,0,19.99,50.63333333333333,1012.1603333333333,2213.2,2213.2,2.3347002774092385,2363.0910110159602
5822,32,M,Germany,standard,mobile,0,66.4,6,Action,rare,2020-11-12,2024-12-30,3,14.99,50.3,753.997,650.0,650.0,1.3919913158846942,1049.5572762031118
5823,38,F,Germany,premium,tablet,1,94.0,6,Horror,frequent,2020-07-05,2024-09-21,1,19.99,51.3,1025.4869999999999,1394.4,1394.4,1.840911832107104,1887.8311519720176
5824,34,M,UK,standard,mobile,0,120.7,8,Mystery,occasional,2021-05-03,2024-12-25,0,14.99,44.4,665.556,1367.1000000000001,1367.1000000000001,1.8244481968399469,1214.2724440960078
5825,35,OTHER,Italy,standard,tv,1,38.2,7,Fantasy,occasional,2022-01-05,2024-12-01,3,14.99,35.36666666666667,530.1463333333334,788.7,788.7,1.475636232058859,782.30313775982
5826,29,F,India,standard,laptop,0,116.6,5,Crime,rare,2020-05-27,2024-12-27,1,14.99,55.833333333333336,836.9416666666667,1226.1,1226.1,1.739416234471113,1455.789922305311
5827,26,F,France,premium,mobile,0,117.4,6,Comedy,frequent,2021-03-31,2024-12-27,1,19.99,45.56666666666667,910.8776666666666,1760.8,1760.8,2.061874321553492,1878.1152709765609
5828,30,F,Spain,premium,tablet,0,98.1,13,Action,frequent,2020-04-15,2024-12-25,0,19.99,57.166666666666664,1142.7616666666665,1104.0,1104.0,1.6657821734410807,1903.5920128251516
5829,34,M,France,standard,laptop,0,103.7,5,Horror,occasional,2022-09-20,2024-12-26,1,14.99,27.6,413.72400000000005,944.1,944.1,1.5693523097334459,649.2787149921602
5830,41,M,Australia,standard,laptop,0,130.5,3,Horror,frequent,2020-02-14,2024-12-26,1,14.99,59.233333333333334,887.9076666666667,2111.0,2111.0,2.273067181280907,2018.2737771077072
5831,28,F,Germany,standard,mobile,0,92.2,8,Sci-Fi,occasional,2021-04-30,2024-12-25,1,14.99,44.5,667.0550000000001,1550.5,1550.5,1.9350500542757207,1290.784813954891
5832,35,M,Mexico,premium,tv,0,106.3,13,Thriller,occasional,2020-12-11,2024-12-31,0,19.99,49.36666666666667,986.8396666666666,1137.7,1137.7,1.6861054155107948,1663.9157062075342
5833,47,M,UK,standard,tv,0,93.5,2,Fantasy,rare,2020-06-18,2024-12-31,2,14.99,55.233333333333334,827.9476666666667,1143.1,1143.1,1.6893619587504523,1398.7032919028666
5834,28,OTHER,France,premium,tv,1,165.3,9,Action,frequent,2021-09-08,2024-11-12,0,19.99,38.7,773.6129999999999,3400.5,3400.5,3.0507176456398506,2360.0748299963816
5835,47,M,Italy,basic,mobile,0,71.5,5,Drama,occasional,2020-11-12,2024-12-29,2,9.99,50.266666666666666,502.164,1347.7,1347.7,1.812748763719696,910.2971701845373
5836,51,F,Japan,standard,tv,0,139.8,5,Romance,frequent,2021-05-18,2024-12-31,2,14.99,44.1,661.0590000000001,2211.7,2211.7,2.3337956820648893,1542.776639790134
5837,33,M,Germany,basic,mobile,0,47.3,4,Animation,rare,2020-02-12,2024-12-31,3,9.99,59.46666666666667,594.072,456.2,456.2,1.2751175973947655,757.5116613195031
5838,43,OTHER,India,premium,mobile,0,151.0,6,Action,occasional,2020-12-18,2024-12-31,0,19.99,49.13333333333333,982.1753333333332,2278.6,2278.6,2.374140634422868,2331.8223689944916
5839,29,F,Mexico,standard,tv,0,78.1,7,Drama,rare,2022-10-18,2024-12-28,1,14.99,26.733333333333334,400.73266666666666,1290.1,1290.1,1.7780123024966832,712.5076113456358
5840,22,F,Brazil,standard,tv,0,89.2,3,Documentary,frequent,2021-02-12,2024-12-30,3,14.99,47.233333333333334,708.0276666666667,1313.0,1313.0,1.7918224580870823,1268.659874080328
5841,40,F,Spain,basic,tv,0,57.8,6,Crime,frequent,2022-05-22,2024-12-30,2,9.99,31.766666666666666,317.349,1207.7,1207.7,1.7283198649137619,548.4805808105174
5842,39,M,Spain,basic,tv,0,82.1,6,Mystery,frequent,2020-09-16,2024-12-29,2,9.99,52.166666666666664,521.145,1321.0,1321.0,1.7966469665902784,936.3135834036906
5843,26,F,UK,basic,mobile,0,58.3,3,Animation,occasional,2023-12-03,2024-12-29,3,9.99,13.066666666666666,130.536,696.3,696.3,1.4199131588469425,185.34978410324447
5844,18,F,USA,premium,tv,0,144.3,10,Fantasy,frequent,2024-12-01,2024-12-30,0,19.99,1.0,19.99,2328.8,2328.8,2.4044144252804247,48.064244361355684
5845,18,M,Brazil,standard,mobile,0,107.8,3,Documentary,rare,2020-01-15,2024-12-27,1,14.99,60.266666666666666,903.3973333333333,2147.3,2147.3,2.29495838861416,2073.2592883849957
5846,50,F,USA,standard,tv,0,122.3,4,Romance,occasional,2020-01-06,2024-12-26,2,14.99,60.53333333333333,907.3946666666667,1226.5,1226.5,1.739657459896273,1578.5559009367587
5847,31,F,Germany,basic,mobile,0,80.4,2,Horror,occasional,2020-10-07,2024-12-31,3,9.99,51.53333333333333,514.818,853.9,853.9,1.5149559763599083,779.9266058376553
5848,32,F,Canada,basic,mobile,0,50.3,3,Drama,occasional,2020-02-07,2024-12-27,3,9.99,59.5,594.405,720.7,720.7,1.434627909781691,852.750002713786
5849,33,M,Spain,premium,tablet,0,130.0,7,Horror,occasional,2020-01-12,2024-12-28,0,19.99,60.4,1207.396,1934.9,1934.9,2.1668676878542996,2616.26737884453
5850,40,M,Mexico,premium,tv,0,75.8,5,Thriller,rare,2021-10-17,2024-12-31,2,19.99,39.03333333333333,780.2763333333332,954.2,954.2,1.5754432517187311,1229.2810838258351
5851,46,F,Italy,premium,laptop,0,74.1,12,Animation,frequent,2020-11-11,2024-12-29,0,19.99,50.3,1005.4969999999998,657.9,657.9,1.3967555180316005,1404.43348311422
5852,34,OTHER,Brazil,premium,laptop,0,142.8,5,Fantasy,rare,2020-07-02,2024-12-30,1,19.99,54.733333333333334,1094.1193333333333,2661.4,2661.4,2.604993366300808,2850.1736052747956
5853,32,M,Germany,standard,tablet,0,82.6,7,Crime,occasional,2021-01-26,2024-12-31,1,14.99,47.833333333333336,717.0216666666668,2104.1,2104.1,2.2689060426969,1626.8547922446028
5854,18,F,Australia,standard,tv,0,109.6,9,Documentary,frequent,2020-04-27,2024-12-25,1,14.99,56.766666666666666,850.9323333333333,1733.3,1733.3,2.0452900735737547,1740.40345464962
5855,44,F,USA,basic,laptop,0,52.2,3,Documentary,rare,2022-09-05,2024-12-25,2,9.99,28.066666666666666,280.386,924.6,924.6,1.5575925702569051,436.7271504040526
5856,35,F,India,basic,mobile,0,48.9,3,Sci-Fi,rare,2021-09-03,2024-12-25,3,9.99,40.3,402.597,774.5,774.5,1.4670727294656856,590.6390796646966
5857,38,M,Canada,premium,mobile,1,120.3,8,Drama,frequent,2020-03-22,2024-08-04,0,19.99,53.2,1063.468,1652.8,1652.8,1.9967434567603424,2123.472770474008
5858,34,OTHER,UK,standard,mobile,0,114.6,2,Crime,occasional,2020-08-16,2024-12-26,1,14.99,53.1,795.969,1439.6,1439.6,1.8681703051501628,1487.00564962007
5859,53,M,Canada,standard,tablet,0,88.4,2,Drama,rare,2020-01-25,2024-12-28,2,14.99,59.96666666666667,898.9003333333334,1163.6,1163.6,1.7017247617898925,1529.6809556145217
5860,35,M,Japan,standard,tv,0,87.0,4,Horror,rare,2020-09-03,2024-12-30,3,14.99,52.63333333333333,788.9736666666666,2103.2,2103.2,2.2683632854902904,1789.6788986853212
5861,54,M,India,basic,tv,0,88.2,3,Animation,frequent,2023-06-27,2024-12-25,2,9.99,18.233333333333334,182.151,1645.7,1645.7,1.992461705463756,362.92889211192863
5862,28,F,UK,basic,tv,0,47.0,3,Drama,frequent,2020-08-18,2024-12-26,3,9.99,53.03333333333333,529.803,840.6,840.6,1.5069352309733446,798.3788061753709
5863,36,M,UK,standard,tv,0,52.3,5,Crime,occasional,2020-01-05,2024-12-28,3,14.99,60.63333333333333,908.8936666666667,631.3,631.3,1.380714027258473,1254.9222348530536
5864,52,F,Australia,standard,tv,0,101.5,3,Mystery,frequent,2022-08-30,2024-12-30,2,14.99,28.433333333333334,426.21566666666666,484.0,484.0,1.2918827644433724,550.6206737024082
5865,18,F,USA,standard,tablet,0,98.1,4,Crime,occasional,2020-05-02,2024-12-26,1,14.99,56.63333333333333,848.9336666666667,1125.9,1125.9,1.6789892654685805,1425.3505134282154
