user_id,age,gender,country,subscription_plan,device_type,churn,avg_watch_time,sessions_per_week,preferred_genre,rating_behavior,join_date,last_active_date
4789,36,M,Brazil,premium,tablet,0,133.5,2,Documentary,frequent,2020-02-18,2024-12-31
4790,28,F,Australia,premium,tablet,0,155.0,9,Comedy,frequent,2020-01-10,2024-12-26
4791,19,Other,Canada,standard,tablet,0,56.2,3,Sci-Fi,frequent,2020-03-03,2024-12-28
4792,36,M,USA,standard,mobile,0,47.6,4,Animation,frequent,2024-12-01,2024-12-31
4793,18,F,Japan,premium,tablet,0,117.9,13,Sci-Fi,occasional,2020-09-05,2024-12-31
4794,45,F,Germany,standard,tablet,0,71.8,6,Action,rare,2020-04-12,2024-12-28
4795,42,M,Germany,standard,laptop,0,105.2,3,Action,occasional,2021-04-07,2024-12-26
4796,22,F,Australia,basic,tablet,0,51.8,2,Comedy,frequent,2020-07-17,2024-12-29
4797,41,F,Canada,premium,tv,1,133.1,8,Animation,occasional,2020-04-20,2024-11-03
4798,30,F,Japan,premium,laptop,1,90.6,10,Horror,rare,2023-03-15,2024-10-13
4799,18,F,UK,basic,mobile,1,92.7,1,Comedy,occasional,2020-09-26,2024-09-18
4800,22,F,Italy,standard,laptop,0,56.6,3,Horror,frequent,2022-01-16,2024-12-25
4801,49,F,USA,basic,laptop,1,55.6,1,Horror,occasional,2021-03-14,2024-10-06
4802,37,F,Japan,standard,mobile,0,57.1,1,Crime,frequent,2020-05-11,2024-12-26
4803,44,M,Brazil,standard,tablet,0,80.2,7,Sci-Fi,frequent,2021-07-28,2024-12-26
4804,19,F,Canada,premium,mobile,0,111.2,5,Horror,rare,2021-08-19,2024-12-26
4805,39,M,France,standard,tv,0,89.7,3,Fantasy,occasional,2020-01-03,2024-12-28
4806,25,F,France,premium,mobile,0,146.3,5,Crime,frequent,2022-05-01,2024-12-27
4807,30,M,Mexico,standard,mobile,0,92.4,3,Horror,occasional,2020-03-21,2024-12-26
4808,42,F,France,standard,tablet,0,97.5,7,Action,frequent,2020-05-19,2024-12-28
4809,27,F,Australia,basic,mobile,0,43.7,2,Action,frequent,2023-06-17,2024-12-29
4810,18,M,India,standard,tv,0,61.2,6,Comedy,rare,2020-02-24,2024-12-31
4811,39,M,Brazil,standard,tv,0,91.2,5,Thriller,occasional,2022-02-28,2024-12-28
4812,44,F,UK,standard,laptop,0,77.5,3,Animation,frequent,2020-01-14,2024-12-29
4813,43,F,Australia,standard,tablet,0,78.8,3,Sci-Fi,occasional,2022-09-28,2024-12-27
4814,61,F,Australia,basic,mobile,0,52.6,1,Thriller,occasional,2021-01-02,2024-12-26
4815,20,F,Italy,premium,tv,0,122.5,6,Romance,occasional,2020-07-15,2024-12-28
4816,31,M,India,standard,tv,1,70.8,1,Romance,occasional,2020-11-13,2024-08-22
4817,37,F,Canada,basic,tablet,0,79.6,3,Thriller,frequent,2024-12-01,2024-12-25
4818,42,F,USA,standard,tv,0,101.1,4,Documentary,occasional,2020-04-29,2024-12-30
4819,36,F,France,standard,tv,0,77.6,6,Drama,occasional,2021-09-28,2024-12-26
4820,55,F,Japan,basic,mobile,0,25.2,1,Drama,rare,2023-08-05,2024-12-25
4821,29,M,USA,standard,tv,0,89.9,6,Fantasy,rare,2021-01-15,2024-12-30
4822,43,M,USA,premium,mobile,0,165.7,4,Thriller,occasional,2020-04-09,2024-12-25
4823,30,F,UK,standard,laptop,0,84.9,4,Drama,rare,2021-02-21,2024-12-30
4824,42,F,Canada,premium,tv,0,80.3,11,Romance,occasional,2021-03-14,2024-12-27
4825,34,F,UK,premium,mobile,0,143.3,8,Action,occasional,2020-04-10,2024-12-27
4826,39,F,Germany,basic,tablet,0,24.6,4,Sci-Fi,occasional,2020-02-20,2024-12-30
4827,22,F,Italy,standard,mobile,0,134.1,8,Documentary,occasional,2020-01-23,2024-12-31
4828,36,F,UK,standard,tv,0,65.0,6,Thriller,occasional,2020-03-05,2024-12-27
4829,49,M,Mexico,standard,tv,0,82.0,8,Documentary,occasional,2021-01-06,2024-12-26
4830,47,M,Japan,standard,tv,0,84.0,6,Sci-Fi,occasional,2020-03-16,2024-12-28
4831,28,F,Brazil,basic,tv,0,72.7,4,Documentary,occasional,2022-05-12,2024-12-31
4832,27,M,Germany,basic,tv,0,31.4,2,Mystery,occasional,2021-05-03,2024-12-30
4833,34,M,Spain,premium,tv,1,140.8,7,Action,occasional,2020-03-07,2024-07-11
4834,50,F,Australia,basic,mobile,1,77.3,3,Action,frequent,2021-06-07,2024-08-14
4835,33,F,Germany,standard,mobile,0,53.4,9,Documentary,frequent,2023-01-18,2024-12-30
4836,33,F,Canada,basic,tablet,0,51.9,5,Crime,frequent,2021-08-25,2024-12-29
4837,40,M,Spain,standard,tv,0,118.7,5,Horror,occasional,2022-02-21,2024-12-26
4838,23,Other,Germany,basic,tv,0,49.0,1,Crime,occasional,2020-06-10,2024-12-29
4839,24,F,Brazil,premium,tablet,0,51.9,9,Crime,rare,2021-01-09,2024-12-29
4840,38,F,India,premium,tv,0,121.2,9,Action,occasional,2020-06-21,2024-12-25
4841,35,F,UK,basic,tv,0,72.0,4,Drama,rare,2021-10-29,2024-12-28
4842,21,M,UK,standard,laptop,0,98.3,4,Animation,rare,2022-09-17,2024-12-28
4843,31,M,Germany,standard,mobile,0,90.2,1,Action,occasional,2020-01-29,2024-12-30
4844,63,M,Japan,premium,laptop,0,147.6,6,Mystery,occasional,2020-06-15,2024-12-27
4845,52,M,Brazil,standard,tv,0,101.7,7,Documentary,occasional,2020-05-04,2024-12-30
4846,55,M,Mexico,basic,tablet,0,59.4,4,Romance,frequent,2023-05-09,2024-12-28
4847,45,F,UK,premium,tv,0,167.1,7,Romance,occasional,2020-03-18,2024-12-27
4848,43,F,USA,premium,tv,0,150.0,2,Crime,rare,2021-10-01,2024-12-26
4849,44,F,Canada,premium,tv,0,100.2,7,Thriller,frequent,2020-10-07,2024-12-27
4850,50,F,Australia,standard,mobile,0,108.3,4,Animation,rare,2020-08-22,2024-12-31
4851,34,M,Spain,premium,mobile,1,15.3,10,Fantasy,rare,2020-02-07,2024-09-08
4852,64,F,Mexico,premium,mobile,0,117.0,5,Comedy,occasional,2020-10-14,2024-12-25
4853,42,F,Canada,standard,mobile,0,83.1,12,Drama,frequent,2023-12-02,2024-12-27
4854,27,M,UK,standard,laptop,0,115.1,3,Mystery,rare,2023-11-22,2024-12-25
4855,40,F,USA,standard,tv,1,53.4,4,Sci-Fi,occasional,2020-04-03,2024-11-28
4856,34,F,Germany,premium,tv,0,162.1,6,Sci-Fi,occasional,2021-09-18,2024-12-26
4857,38,F,Mexico,standard,mobile,0,97.0,3,Mystery,frequent,2024-12-01,2024-12-30
4858,33,F,India,basic,mobile,0,72.9,2,Comedy,frequent,2020-04-11,2024-12-27
4859,41,F,Germany,premium,tv,0,138.4,8,Comedy,occasional,2020-02-14,2024-12-31
4860,36,M,Australia,basic,laptop,1,78.9,2,Mystery,occasional,2020-07-14,2024-09-28
4861,55,Other,Canada,premium,tv,0,109.4,11,Romance,occasional,2020-01-31,2024-12-30
4862,36,F,USA,standard,tv,0,75.6,6,Mystery,occasional,2022-01-05,2024-12-29
4863,37,F,Italy,basic,tv,0,48.4,1,Documentary,rare,2023-02-05,2024-12-26
4864,30,M,Italy,basic,tv,1,47.8,3,Crime,occasional,2020-01-24,2024-09-08
4865,41,M,India,standard,mobile,0,76.9,4,Romance,occasional,2020-04-01,2024-12-26
4866,28,F,Canada,premium,laptop,0,113.6,12,Romance,occasional,2021-03-04,2024-12-28
4867,46,M,UK,standard,tv,0,110.1,7,Comedy,occasional,2020-08-29,2024-12-30
4868,22,F,UK,basic,mobile,0,30.5,4,Crime,occasional,2021-02-23,2024-12-26
4869,35,F,Germany,basic,laptop,0,57.3,2,Documentary,occasional,2020-01-08,2024-12-26
4870,42,F,Australia,basic,tablet,0,82.4,1,Sci-Fi,occasional,2020-04-17,2024-12-31
4871,53,M,Spain,standard,mobile,0,82.9,3,Documentary,occasional,2022-11-14,2024-12-30
4872,48,M,France,premium,mobile,0,94.9,13,Comedy,occasional,2020-06-02,2024-12-26
4873,42,M,USA,premium,mobile,0,152.2,5,Documentary,occasional,2021-03-11,2024-12-31
4874,39,M,France,premium,mobile,0,69.9,10,Action,frequent,2020-09-29,2024-12-29
4875,28,F,Australia,basic,mobile,0,57.0,5,Comedy,frequent,2020-05-20,2024-12-31
4876,45,M,Germany,basic,tv,0,68.7,1,Drama,occasional,2021-08-13,2024-12-26
4877,37,M,Spain,standard,tablet,1,78.4,1,Crime,frequent,2020-10-04,2024-07-29
4878,32,M,Spain,basic,laptop,0,65.4,5,Sci-Fi,rare,2020-05-03,2024-12-30
4879,33,F,Japan,basic,tablet,0,43.0,1,Fantasy,occasional,2021-01-01,2024-12-30
4880,48,M,India,standard,tv,0,89.8,5,Drama,rare,2021-01-03,2024-12-25
4881,32,M,Spain,standard,tv,0,122.1,3,Crime,frequent,2020-06-02,2024-12-25
4882,41,F,Brazil,standard,mobile,0,127.1,5,Thriller,rare,2020-04-04,2024-12-30
4883,41,F,Japan,standard,tv,0,77.9,6,Fantasy,occasional,2020-07-03,2024-12-25
4884,26,F,Canada,standard,mobile,0,112.9,8,Sci-Fi,occasional,2020-01-21,2024-12-29
4885,23,M,Germany,premium,mobile,0,146.9,9,Animation,occasional,2020-07-09,2024-12-26
4886,29,M,USA,basic,tablet,1,87.9,1,Documentary,frequent,2020-05-16,2024-10-30
4887,44,M,Germany,standard,mobile,0,68.6,4,Crime,occasional,2020-01-22,2024-12-29
4888,44,F,France,basic,tv,0,63.9,2,Thriller,rare,2022-10-16,2024-12-25
4889,45,F,Germany,standard,tablet,0,62.4,10,Animation,frequent,2021-01-11,2024-12-31
4890,18,F,India,basic,laptop,0,70.6,6,Fantasy,occasional,2020-07-09,2024-12-27
4891,55,F,Canada,standard,tv,1,66.8,8,Action,occasional,2020-02-21,2024-11-23
4892,39,F,Spain,premium,mobile,0,113.1,6,Documentary,occasional,2022-12-08,2024-12-31
4893,38,M,Mexico,basic,laptop,1,32.2,6,Crime,rare,2020-04-18,2024-07-13
4894,38,M,Mexico,standard,mobile,0,112.0,2,Comedy,occasional,2021-12-07,2024-12-29
4895,47,F,Germany,basic,mobile,1,87.4,4,Drama,frequent,2021-01-31,2024-07-08
4896,38,F,USA,premium,laptop,0,122.4,7,Animation,rare,2020-01-29,2024-12-27
4897,23,F,Australia,basic,mobile,0,75.3,3,Mystery,occasional,2021-10-19,2024-12-30
4898,59,F,India,premium,tablet,0,158.9,9,Fantasy,occasional,2020-12-03,2024-12-29
4899,40,M,Germany,basic,mobile,0,54.6,3,Comedy,rare,2020-10-30,2024-12-27
4900,49,F,France,standard,laptop,1,66.7,3,Sci-Fi,occasional,2022-08-03,2024-11-22
4901,35,M,Germany,premium,mobile,0,97.5,14,Animation,rare,2020-07-29,2024-12-27
4902,46,M,Italy,basic,mobile,0,55.2,5,Romance,occasional,2020-06-04,2024-12-26
4903,44,F,France,standard,mobile,0,102.6,5,Romance,frequent,2020-12-14,2024-12-29
4904,28,M,USA,standard,tablet,0,69.8,6,Romance,occasional,2021-10-12,2024-12-25
4905,58,M,India,premium,laptop,0,147.3,10,Mystery,rare,2020-05-01,2024-12-27
4906,38,M,UK,standard,laptop,0,123.9,9,Horror,rare,2021-04-09,2024-12-27
4907,33,M,Australia,standard,mobile,0,111.7,6,Fantasy,occasional,2020-05-17,2024-12-26
4908,34,F,Australia,standard,laptop,0,87.2,12,Animation,occasional,2021-09-16,2024-12-31
4909,18,M,Spain,standard,tv,0,112.4,4,Comedy,occasional,2020-09-24,2024-12-30
4910,30,F,Canada,basic,tv,0,54.3,1,Animation,occasional,2021-05-02,2024-12-27
4911,51,F,India,premium,mobile,0,73.5,7,Fantasy,rare,2020-09-11,2024-12-30
4912,50,F,Canada,basic,tv,0,27.2,1,Action,rare,2021-09-11,2024-12-26
4913,25,F,Germany,premium,tablet,0,110.6,11,Comedy,occasional,2022-01-17,2024-12-30
4914,30,F,USA,standard,laptop,0,90.1,4,Horror,frequent,2020-08-25,2024-12-30
4915,32,F,Brazil,standard,tv,1,64.6,5,Documentary,occasional,2020-03-20,2024-10-14
4916,34,M,Japan,standard,mobile,0,73.6,1,Action,frequent,2020-01-28,2024-12-29
4917,31,M,Canada,standard,tv,0,74.3,7,Animation,frequent,2020-05-17,2024-12-27
4918,21,M,France,standard,tv,0,81.2,5,Animation,occasional,2020-04-03,2024-12-30
4919,32,F,Germany,standard,tv,0,97.7,6,Drama,occasional,2020-04-13,2024-12-27
4920,57,M,Japan,standard,tv,0,107.0,3,Thriller,frequent,2020-04-19,2024-12-27
4921,34,Other,France,standard,tablet,0,113.3,10,Documentary,occasional,2020-08-17,2024-12-27
4922,58,M,Canada,standard,tablet,0,78.6,4,Sci-Fi,rare,2020-12-03,2024-12-28
4923,25,M,India,basic,tv,0,66.6,4,Mystery,rare,2020-12-05,2024-12-25
4924,33,F,Italy,standard,laptop,0,102.0,2,Animation,occasional,2021-02-10,2024-12-25
4925,25,F,Australia,standard,tv,0,84.9,5,Fantasy,occasional,2021-08-24,2024-12-25
4926,60,M,Mexico,premium,mobile,0,80.8,7,Thriller,rare,2020-06-14,2024-12-26
4927,27,M,Germany,premium,laptop,0,117.9,9,Sci-Fi,occasional,2020-09-10,2024-12-28
4928,43,F,Japan,premium,tv,0,101.3,12,Comedy,rare,2020-04-01,2024-12-28
4929,53,F,Japan,premium,tv,0,112.8,9,Drama,frequent,2020-01-26,2024-12-26
4930,44,M,UK,premium,tablet,0,113.0,10,Sci-Fi,occasional,2020-08-09,2024-12-29
4931,39,M,Germany,standard,tablet,0,110.8,9,Comedy,rare,2020-07-09,2024-12-25
4932,34,F,Mexico,standard,laptop,0,105.3,6,Documentary,occasional,2020-07-27,2024-12-25
4933,47,F,Germany,standard,laptop,1,52.7,2,Action,frequent,2020-05-23,2024-12-01
4934,36,M,Italy,basic,tablet,0,73.2,4,Comedy,occasional,2020-06-17,2024-12-25
4935,18,F,Spain,standard,mobile,0,70.0,4,Animation,occasional,2021-02-14,2024-12-26
4936,26,M,Brazil,standard,tv,0,50.0,5,Drama,frequent,2020-04-09,2024-12-26
4937,39,M,India,basic,tablet,0,42.4,5,Thriller,frequent,2021-04-01,2024-12-27
4938,53,F,USA,premium,laptop,1,112.0,5,Crime,frequent,2020-10-30,2024-07-31
4939,41,F,Italy,basic,tv,0,50.9,3,Documentary,rare,2021-09-25,2024-12-29
4940,39,F,France,standard,tablet,0,124.3,5,Drama,frequent,2020-12-07,2024-12-28
4941,44,M,Japan,premium,mobile,0,102.2,6,Romance,frequent,2021-04-25,2024-12-28
4942,32,F,USA,standard,tv,0,108.9,3,Fantasy,frequent,2021-11-05,2024-12-31
4943,52,F,Spain,standard,tv,0,101.9,8,Horror,rare,2022-11-22,2024-12-25
4944,54,M,Mexico,premium,mobile,1,134.6,11,Thriller,occasional,2022-01-01,2024-08-23
4945,51,M,UK,basic,laptop,1,76.4,4,Romance,frequent,2020-02-24,2024-10-30
4946,42,M,Mexico,basic,tv,0,33.5,3,Action,occasional,2021-02-15,2024-12-27
4947,46,F,Japan,standard,tv,0,39.9,7,Romance,frequent,2021-10-27,2024-12-27
4948,34,M,USA,basic,mobile,0,67.3,3,Thriller,occasional,2020-08-21,2024-12-27
4949,49,F,Japan,basic,laptop,0,35.0,4,Drama,rare,2021-12-04,2024-12-28
4950,49,M,Brazil,premium,tv,0,96.8,5,Crime,occasional,2022-05-14,2024-12-25
4951,44,F,UK,premium,tablet,0,144.6,5,Mystery,occasional,2021-04-24,2024-12-27
4952,54,F,Japan,premium,laptop,0,96.8,5,Mystery,occasional,2020-04-05,2024-12-25
4953,37,M,Spain,premium,tablet,0,118.5,8,Action,occasional,2021-04-29,2024-12-27
4954,41,M,France,standard,tv,0,68.4,2,Drama,frequent,2020-11-03,2024-12-25
4955,36,F,India,standard,laptop,1,92.5,4,Mystery,occasional,2020-04-05,2024-09-17
4956,24,F,Australia,premium,mobile,0,141.1,10,Mystery,occasional,2020-10-21,2024-12-28
4957,39,M,Spain,basic,mobile,0,92.1,2,Drama,occasional,2020-08-28,2024-12-25
4958,46,F,Germany,standard,tablet,0,86.9,2,Documentary,frequent,2022-09-10,2024-12-28
4959,33,F,India,standard,tv,0,84.8,3,Drama,occasional,2020-07-11,2024-12-29
4960,59,F,Italy,premium,mobile,0,133.5,3,Romance,occasional,2020-04-11,2024-12-31
4961,61,M,Italy,standard,tv,0,39.7,7,Animation,frequent,2020-12-22,2024-12-26
4962,32,F,Canada,basic,tablet,0,50.0,1,Horror,occasional,2021-04-28,2024-12-26
4963,45,M,Mexico,standard,laptop,0,42.6,4,Crime,frequent,2022-01-30,2024-12-30
4964,28,F,UK,standard,tv,0,95.0,4,Fantasy,rare,2020-02-07,2024-12-27
4965,28,F,Mexico,standard,tv,0,131.4,8,Animation,rare,2021-11-02,2024-12-30
4966,22,Other,India,premium,tv,0,79.5,6,Horror,occasional,2020-07-11,2024-12-31
4967,35,F,Australia,standard,mobile,0,92.2,4,Fantasy,rare,2020-05-15,2024-12-27
4968,45,F,USA,basic,mobile,0,63.5,1,Thriller,occasional,2020-04-21,2024-12-28
4969,37,F,France,basic,mobile,0,54.7,2,Comedy,occasional,2020-01-23,2024-12-30
4970,26,F,Australia,premium,mobile,0,108.1,15,Documentary,occasional,2020-09-07,2024-12-28
4971,32,F,India,standard,mobile,0,91.2,10,Mystery,frequent,2020-06-15,2024-12-27
4972,44,F,Mexico,basic,laptop,1,40.8,4,Horror,occasional,2021-05-06,2024-10-26
4973,29,F,USA,standard,tablet,0,47.9,4,Action,frequent,2020-05-22,2024-12-25
4974,41,F,Spain,standard,tv,0,96.7,8,Drama,rare,2021-10-04,2024-12-30
4975,38,F,Mexico,standard,tv,0,55.2,6,Comedy,frequent,2020-10-27,2024-12-27
4976,34,M,USA,premium,tv,0,100.7,13,Crime,frequent,2020-02-10,2024-12-29
4977,35,F,Australia,standard,mobile,0,80.3,8,Horror,occasional,2022-12-19,2024-12-25
4978,27,M,India,standard,laptop,0,62.5,5,Animation,occasional,2020-05-13,2024-12-25
4979,20,M,Germany,basic,mobile,0,65.2,1,Crime,frequent,2020-05-21,2024-12-26
4980,18,M,France,standard,tv,0,115.9,5,Action,occasional,2020-04-25,2024-12-31
4981,57,F,Canada,premium,laptop,0,110.7,9,Mystery,occasional,2020-09-08,2024-12-28
4982,49,F,Germany,premium,tv,0,166.3,9,Comedy,occasional,2020-06-03,2024-12-27
4983,26,F,France,premium,laptop,0,72.3,6,Documentary,occasional,2021-02-21,2024-12-26
4984,50,M,UK,standard,tv,0,63.1,9,Sci-Fi,rare,2020-03-24,2024-12-27
4985,54,M,USA,premium,mobile,0,148.0,5,Mystery,occasional,2020-09-27,2024-12-30
4986,20,M,Italy,basic,mobile,0,48.4,1,Animation,frequent,2020-01-13,2024-12-25
4987,28,M,Spain,standard,mobile,1,114.4,4,Drama,frequent,2020-02-28,2024-11-29
4988,39,F,USA,standard,mobile,0,114.6,6,Action,occasional,2020-10-14,2024-12-29
4989,33,M,Italy,premium,mobile,0,91.7,7,Mystery,frequent,2020-05-14,2024-12-26
4990,38,M,Germany,standard,tablet,1,87.1,3,Thriller,frequent,2020-06-28,2024-07-27
4991,29,F,Germany,basic,laptop,1,72.5,1,Animation,rare,2021-08-20,2024-07-24
4992,45,F,Italy,premium,laptop,1,160.7,4,Sci-Fi,occasional,2020-06-04,2024-09-14
4993,30,M,Italy,basic,mobile,0,35.8,5,Sci-Fi,frequent,2020-04-16,2024-12-26
4994,33,F,Spain,basic,tv,1,51.1,2,Animation,rare,2022-01-19,2024-10-04
4995,34,M,Germany,standard,laptop,1,133.9,7,Documentary,occasional,2022-09-24,2024-08-01
4996,34,Other,Spain,standard,mobile,1,82.8,4,Sci-Fi,rare,2022-02-05,2024-09-08
4997,35,M,India,basic,mobile,0,57.7,1,Mystery,occasional,2020-03-02,2024-12-26
4998,23,F,Japan,basic,tv,0,68.1,4,Comedy,rare,2020-12-17,2024-12-31
4999,18,F,Mexico,standard,tablet,0,87.9,6,Drama,frequent,2020-06-16,2024-12-26
5000,34,F,Germany,standard,tv,0,75.8,6,Fantasy,frequent,2020-08-11,2024-12-29
5001,33,F,Japan,standard,mobile,0,104.3,5,Action,rare,2020-01-13,2024-12-28
5002,22,F,Canada,standard,mobile,0,95.9,9,Crime,occasional,2021-10-26,2024-12-29
5003,36,F,Brazil,premium,mobile,0,122.0,8,Horror,occasional,2021-01-04,2024-12-28
5004,26,M,USA,standard,tv,0,67.3,4,Romance,occasional,2022-04-03,2024-12-30
5005,27,F,India,standard,tablet,0,63.0,3,Fantasy,occasional,2020-04-06,2024-12-31
5006,27,F,Italy,basic,tv,0,67.5,2,Crime,occasional,2020-10-17,2024-12-29
5007,41,F,Italy,basic,tablet,0,40.2,3,Action,rare,2020-05-08,2024-12-26
5008,25,F,UK,standard,tv,0,103.5,3,Documentary,frequent,2020-02-18,2024-12-27
5009,18,F,Italy,basic,tv,0,47.7,5,Crime,rare,2021-07-03,2024-12-25
5010,34,F,Germany,premium,tablet,0,90.7,11,Thriller,rare,2023-10-18,2024-12-27
5011,27,F,Brazil,premium,mobile,0,171.3,5,Sci-Fi,rare,2021-06-07,2024-12-30
5012,48,M,Australia,standard,tv,0,96.2,8,Documentary,frequent,2023-02-27,2024-12-30
5013,24,M,Germany,basic,tablet,0,20.9,4,Comedy,occasional,2022-11-03,2024-12-29
5014,23,F,Germany,premium,mobile,0,74.0,7,Animation,occasional,2020-05-22,2024-12-29
5015,18,F,India,basic,mobile,0,43.7,4,Animation,frequent,2020-01-24,2024-12-29
5016,37,F,Japan,standard,mobile,0,73.2,5,Sci-Fi,occasional,2020-12-05,2024-12-29
5017,20,F,Brazil,premium,tv,0,124.6,6,Animation,occasional,2020-02-10,2024-12-31
5018,26,M,USA,standard,tv,0,65.6,8,Action,rare,2021-04-05,2024-12-31
5019,34,M,Brazil,standard,tablet,0,111.7,6,Drama,frequent,2021-01-01,2024-12-28
5020,25,M,Japan,standard,mobile,0,82.0,4,Romance,occasional,2020-11-24,2024-12-30
5021,38,F,UK,basic,tablet,1,101.4,2,Comedy,frequent,2020-06-12,2024-07-31
5022,29,M,UK,standard,tablet,0,119.1,5,Animation,occasional,2020-04-04,2024-12-30
5023,20,F,India,basic,tv,0,52.7,1,Thriller,frequent,2021-04-06,2024-12-29
5024,45,F,Spain,basic,tablet,0,58.8,2,Thriller,occasional,2021-02-01,2024-12-30
5025,26,M,USA,premium,mobile,1,113.5,9,Drama,frequent,2020-05-28,2024-11-16
5026,28,F,Italy,standard,tv,0,48.6,6,Crime,frequent,2020-01-25,2024-12-25
5027,26,M,Canada,standard,laptop,0,119.4,8,Crime,frequent,2021-11-01,2024-12-31
5028,34,M,Italy,standard,tablet,0,103.2,9,Action,occasional,2021-05-30,2024-12-30
5029,44,M,France,standard,mobile,0,92.2,5,Mystery,occasional,2021-09-11,2024-12-26
5030,35,M,Canada,basic,tv,0,80.4,3,Comedy,occasional,2021-04-14,2024-12-31
5031,48,F,Japan,standard,tv,1,108.6,3,Horror,frequent,2023-03-27,2024-10-17
5032,64,M,Italy,basic,tv,0,74.0,2,Animation,rare,2020-01-01,2024-12-27
5033,29,F,Australia,premium,laptop,0,123.5,8,Action,occasional,2020-07-08,2024-12-26
5034,18,M,Italy,standard,mobile,0,116.2,8,Action,occasional,2024-12-01,2024-12-30
5035,47,M,France,standard,tv,0,83.0,6,Mystery,frequent,2020-01-06,2024-12-26
5036,36,M,USA,basic,tablet,1,39.5,6,Mystery,rare,2020-09-10,2024-09-25
5037,36,F,Germany,standard,mobile,1,128.4,8,Drama,rare,2021-08-12,2024-08-23
5038,50,F,Australia,standard,mobile,0,72.7,6,Romance,occasional,2022-01-03,2024-12-29
5039,35,M,Italy,standard,tv,0,48.3,2,Comedy,occasional,2020-01-10,2024-12-28
5040,19,M,UK,basic,tablet,0,46.3,5,Mystery,frequent,2020-02-17,2024-12-31
5041,43,M,Mexico,standard,tablet,0,35.2,2,Action,occasional,2020-02-20,2024-12-29
5042,18,F,Italy,standard,laptop,1,62.2,1,Animation,occasional,2020-05-21,2024-08-30
5043,39,M,India,basic,tv,0,53.2,3,Sci-Fi,occasional,2020-11-24,2024-12-29
5044,31,M,Spain,standard,tv,0,115.2,5,Thriller,frequent,2021-04-13,2024-12-30
5045,28,M,Italy,basic,laptop,0,56.9,1,Horror,rare,2020-03-01,2024-12-28
5046,37,M,Mexico,standard,tablet,0,82.4,4,Action,frequent,2020-01-16,2024-12-31
5047,35,F,Canada,standard,laptop,1,111.5,2,Drama,rare,2022-08-31,2024-07-29
5048,36,M,Brazil,premium,tv,0,129.3,4,Romance,frequent,2020-04-02,2024-12-30
5049,38,F,Spain,basic,laptop,1,42.2,2,Horror,frequent,2020-01-21,2024-07-12
5050,23,F,Italy,standard,mobile,0,69.1,3,Sci-Fi,occasional,2021-02-17,2024-12-25
5051,51,F,UK,basic,tv,0,55.5,3,Romance,rare,2021-04-10,2024-12-28
5052,48,M,Italy,standard,tv,0,123.2,8,Mystery,rare,2020-06-27,2024-12-26
5053,45,F,Spain,premium,tv,0,83.4,12,Documentary,occasional,2020-02-05,2024-12-27
5054,32,F,UK,standard,mobile,0,111.3,9,Drama,occasional,2021-09-24,2024-12-27
5055,36,M,India,basic,tv,0,71.4,4,Romance,occasional,2021-09-24,2024-12-26
5056,29,F,USA,standard,mobile,0,111.1,5,Thriller,occasional,2020-12-21,2024-12-28
5057,18,F,Brazil,standard,tv,0,79.7,6,Drama,occasional,2023-03-05,2024-12-29
5058,47,F,Italy,basic,laptop,0,55.8,1,Horror,occasional,2022-10-25,2024-12-28
5059,38,M,Germany,standard,mobile,0,75.2,4,Sci-Fi,occasional,2022-11-04,2024-12-30
5060,38,F,India,basic,mobile,0,71.4,3,Horror,occasional,2020-03-10,2024-12-31
5061,19,F,Italy,standard,mobile,0,107.7,2,Action,rare,2020-02-24,2024-12-30
5062,48,F,Canada,standard,mobile,0,97.4,5,Sci-Fi,frequent,2020-02-01,2024-12-26
5063,50,F,Canada,basic,tablet,1,66.2,3,Fantasy,frequent,2020-04-17,2024-10-24
5064,42,F,Mexico,basic,mobile,0,61.8,3,Thriller,frequent,2022-08-20,2024-12-25
5065,57,M,Brazil,standard,tv,0,67.4,7,Crime,occasional,2021-08-16,2024-12-29
5066,24,M,USA,basic,laptop,1,75.8,2,Drama,frequent,2020-07-08,2024-07-17
5067,42,M,Germany,standard,tablet,0,52.0,3,Romance,occasional,2022-04-14,2024-12-30
5068,47,M,Japan,basic,tv,0,66.4,5,Romance,frequent,2020-05-05,2024-12-25
5069,39,M,Germany,premium,tv,0,119.2,7,Action,occasional,2020-06-10,2024-12-30
5070,35,M,Spain,standard,tablet,0,92.0,3,Crime,frequent,2020-11-15,2024-12-29
5071,48,M,UK,standard,laptop,0,61.3,6,Animation,frequent,2020-09-30,2024-12-28
5072,33,M,UK,standard,mobile,0,82.2,6,Horror,rare,2020-01-31,2024-12-26
5073,37,M,Italy,standard,tablet,0,113.1,3,Thriller,frequent,2020-07-03,2024-12-30
5074,38,F,Japan,standard,mobile,0,95.0,4,Thriller,rare,2021-02-11,2024-12-29
5075,49,F,Spain,basic,laptop,1,81.1,2,Comedy,occasional,2021-08-23,2024-07-14
5076,29,M,France,standard,mobile,0,121.9,6,Crime,occasional,2020-11-25,2024-12-31
5077,31,Other,Canada,basic,mobile,0,60.6,2,Thriller,frequent,2021-08-06,2024-12-26
5078,44,M,Japan,standard,tv,0,85.4,4,Animation,occasional,2021-03-12,2024-12-26
5079,26,F,Italy,standard,tablet,0,88.5,6,Documentary,frequent,2020-03-01,2024-12-27
